selling_price,km_driven,fuel,seller_type,transmission,owner,Age,price_age,price_km
220000,120000,Diesel,Individual,Manual,Second Owner,8,383616.7757,290779.5484
110000,110000,Petrol,Individual,Manual,Second Owner,12,179747.4918,350386.099
1230000,70000,Diesel,Individual,Automatic,First Owner,3,736892.2615,362279.1472
220000,110000,Diesel,Individual,Manual,First Owner,7,441215.578,350386.099
130000,50000,Diesel,Individual,Manual,First Owner,11,242653.8077,420457.8193
330000,44000,Petrol,Individual,Manual,First Owner,8,383616.7757,523571.2857
254999,90000,Petrol,Individual,Manual,Second Owner,10,278209.7113,316149.6369
600000,50000,Petrol,Individual,Manual,Second Owner,6,518887.0548,420457.8193
210000,50000,Petrol,Individual,Manual,First Owner,8,383616.7757,420457.8193
300000,146000,Diesel,Individual,Manual,First Owner,6,518887.0548,497499.75
426000,15000,Petrol,Individual,Automatic,First Owner,2,823822.0285,643275.8276
265000,60000,Petrol,Individual,Manual,First Owner,5,507648.5144,376801.0833
450000,35000,Petrol,Individual,Manual,Second Owner,4,643706.7143,618923.9873
480000,80000,Diesel,Individual,Manual,First Owner,8,383616.7757,354072.418
40000,90000,Petrol,Individual,Manual,First Owner,10,278209.7113,316149.6369
395000,70000,Petrol,Individual,Manual,Second Owner,9,298903.3151,362279.1472
229999,62000,Petrol,Individual,Manual,Second Owner,7,441215.578,233749.75
875000,10000,Petrol,Individual,Automatic,First Owner,2,823822.0285,782431.3529
500000,35000,Petrol,Individual,Manual,Second Owner,5,507648.5144,618923.9873
450000,40000,Petrol,Individual,Manual,First Owner,1,870222.1961,495938.855
550000,120000,Diesel,Individual,Manual,Third Owner,8,383616.7757,290779.5484
200000,60000,Petrol,Individual,Manual,First Owner,7,441215.578,376801.0833
80000,90000,Petrol,Individual,Manual,Second Owner,12,179747.4918,316149.6369
300000,250000,Diesel,Individual,Manual,Second Owner,10,278209.7113,385000
675000,15000,Diesel,Individual,Manual,First Owner,1,870222.1961,643275.8276
260000,30000,Petrol,Individual,Manual,First Owner,3,736892.2615,616484.1474
70000,117000,Petrol,Individual,Manual,Second Owner,19,110666.6,70000
100000,70000,Petrol,Individual,Manual,First Owner,16,125530.303,362279.1472
730000,110000,Diesel,Individual,Manual,Second Owner,8,383616.7757,350386.099
525000,100000,Diesel,Individual,Manual,Second Owner,4,643706.7143,367524.4406
525000,105000,Diesel,Individual,Manual,Second Owner,4,643706.7143,445000
550000,182000,Diesel,Individual,Manual,Third Owner,11,242653.8077,550000
420000,95000,Diesel,Individual,Manual,Second Owner,8,383616.7757,393750
500000,70000,Petrol,Individual,Manual,First Owner,5,507648.5144,362279.1472
165000,76000,Petrol,Individual,Manual,Second Owner,11,242653.8077,298571.4286
650000,70000,Diesel,Individual,Manual,Second Owner,6,518887.0548,362279.1472
195000,46000,Diesel,Individual,Manual,First Owner,7,441215.578,536785.7143
75000,70000,Petrol,Individual,Manual,First Owner,21,76428.57143,362279.1472
90000,90000,Petrol,Individual,Manual,First Owner,14,153494.2184,316149.6369
515000,50000,Diesel,Individual,Manual,First Owner,4,643706.7143,420457.8193
62000,70000,Petrol,Individual,Manual,First Owner,19,110666.6,362279.1472
220000,110000,Diesel,Individual,Manual,Third Owner,9,298903.3151,350386.099
520000,10000,CNG,Individual,Manual,First Owner,1,870222.1961,782431.3529
170000,100000,Petrol,Individual,Manual,First Owner,10,278209.7113,367524.4406
190000,110000,Diesel,Individual,Manual,Second Owner,9,298903.3151,350386.099
150000,100000,Diesel,Individual,Manual,Second Owner,9,298903.3151,367524.4406
125000,65000,Petrol,Individual,Manual,First Owner,11,242653.8077,448999.875
290000,40000,Diesel,Individual,Manual,Third Owner,5,507648.5144,495938.855
490000,13900,Petrol,Individual,Manual,First Owner,1,870222.1961,490000
434999,17563,Petrol,Individual,Manual,First Owner,3,736892.2615,434999
200000,82000,Diesel,Individual,Manual,Second Owner,8,383616.7757,435000
495000,40000,Diesel,Individual,Manual,First Owner,4,643706.7143,495938.855
894999,173000,Diesel,Individual,Manual,Third Owner,6,518887.0548,894999
600000,151000,Diesel,Individual,Manual,Second Owner,6,518887.0548,600000
300000,50000,Petrol,Individual,Manual,First Owner,5,507648.5144,420457.8193
430000,15000,Petrol,Individual,Manual,First Owner,3,736892.2615,643275.8276
370000,80000,Diesel,Individual,Manual,First Owner,3,736892.2615,354072.418
750000,11000,Petrol,Individual,Manual,First Owner,1,870222.1961,875000
300000,50000,CNG,Individual,Manual,First Owner,4,643706.7143,420457.8193
700000,120000,Diesel,Individual,Automatic,Second Owner,8,383616.7757,290779.5484
300000,90000,Petrol,Individual,Manual,First Owner,5,507648.5144,316149.6369
130000,185000,Diesel,Individual,Manual,Second Owner,8,383616.7757,276666.6667
650000,40000,Diesel,Individual,Manual,First Owner,4,643706.7143,495938.855
509999,25000,Diesel,Individual,Manual,First Owner,3,736892.2615,546884.9375
1000000,117780,Diesel,Individual,Manual,Second Owner,7,441215.578,1000000
280000,120000,Diesel,Individual,Manual,Second Owner,10,278209.7113,290779.5484
600000,120000,Diesel,Individual,Manual,First Owner,3,736892.2615,290779.5484
210000,120000,Diesel,Individual,Manual,Third Owner,7,441215.578,290779.5484
1150000,110000,Diesel,Individual,Automatic,Second Owner,6,518887.0548,350386.099
245000,30000,Petrol,Individual,Manual,First Owner,2,823822.0285,616484.1474
375000,25000,Petrol,Individual,Manual,First Owner,4,643706.7143,546884.9375
150000,55000,Diesel,Individual,Manual,Second Owner,5,507648.5144,482454.5455
1450000,20000,Diesel,Individual,Manual,First Owner,2,823822.0285,660733.2933
500000,100000,Diesel,Individual,Manual,Second Owner,6,518887.0548,367524.4406
75000,40000,Petrol,Individual,Manual,Second Owner,13,165466.0097,495938.855
225000,80000,Petrol,Individual,Automatic,Third Owner,14,153494.2184,354072.418
620000,35000,Diesel,Individual,Manual,First Owner,2,823822.0285,618923.9873
600000,110000,Diesel,Individual,Manual,Second Owner,10,278209.7113,350386.099
275000,160000,Diesel,Individual,Manual,First Owner,9,298903.3151,446249.9167
125000,125000,Diesel,Individual,Manual,First Owner,7,441215.578,213125
80000,62000,Petrol,Individual,Manual,Second Owner,9,298903.3151,233749.75
199000,120000,Diesel,Individual,Manual,Second Owner,9,298903.3151,290779.5484
440000,33000,Petrol,Individual,Manual,Second Owner,4,643706.7143,553333.3333
700000,35000,Diesel,Individual,Manual,First Owner,3,736892.2615,618923.9873
240000,5000,Petrol,Individual,Manual,First Owner,1,870222.1961,753151.4848
650000,81595,Diesel,Dealer,Manual,First Owner,4,643706.7143,650000
71000,22000,Petrol,Individual,Manual,First Owner,15,114381.1897,1115454.545
400000,40000,Petrol,Individual,Manual,First Owner,5,507648.5144,495938.855
130000,40000,Petrol,Individual,Manual,Second Owner,12,179747.4918,495938.855
300000,70000,Diesel,Individual,Manual,Second Owner,7,441215.578,362279.1472
1100000,4000,Diesel,Individual,Manual,First Owner,1,870222.1961,644000
2200000,24000,Diesel,Individual,Automatic,First Owner,5,507648.5144,812142.7857
800000,13500,Petrol,Dealer,Manual,First Owner,2,823822.0285,626249.75
490000,40000,Diesel,Individual,Manual,First Owner,7,441215.578,495938.855
836000,9700,Petrol,Dealer,Manual,First Owner,2,823822.0285,836000
375000,62000,Petrol,Individual,Manual,Second Owner,8,383616.7757,233749.75
1249000,24000,Diesel,Dealer,Manual,First Owner,4,643706.7143,812142.7857
1240000,13000,Diesel,Dealer,Manual,First Owner,1,870222.1961,2731000
35000,50000,Petrol,Individual,Manual,Third Owner,11,242653.8077,420457.8193
1068000,36000,Petrol,Dealer,Manual,First Owner,3,736892.2615,741444.4444
1189000,40000,Diesel,Dealer,Manual,First Owner,3,736892.2615,495938.855
700000,27000,Petrol,Individual,Manual,First Owner,2,823822.0285,527000
350000,40000,Petrol,Individual,Manual,First Owner,4,643706.7143,495938.855
254999,80000,Petrol,Individual,Manual,Second Owner,11,242653.8077,354072.418
229999,221000,Diesel,Individual,Manual,Third Owner,15,114381.1897,229999
750000,80000,Diesel,Individual,Manual,First Owner,4,643706.7143,354072.418
325000,119000,Diesel,Individual,Manual,Second Owner,8,383616.7757,587500
760000,190000,Diesel,Individual,Manual,Second Owner,11,242653.8077,437000
509999,25000,Petrol,Individual,Automatic,First Owner,3,736892.2615,546884.9375
363000,28740,Petrol,Individual,Manual,First Owner,7,441215.578,363000
229999,48500,Petrol,Individual,Manual,First Owner,10,278209.7113,339999.5
290000,110000,Petrol,Individual,Manual,Second Owner,8,383616.7757,350386.099
550000,30000,Petrol,Individual,Manual,First Owner,2,823822.0285,616484.1474
125000,120000,Diesel,Individual,Manual,Second Owner,9,298903.3151,290779.5484
2000000,130000,Diesel,Individual,Automatic,First Owner,6,518887.0548,456000
350000,140000,Diesel,Individual,Manual,Second Owner,12,179747.4918,338269
390000,90000,Diesel,Individual,Manual,First Owner,9,298903.3151,316149.6369
220000,45000,Petrol,Individual,Manual,First Owner,5,507648.5144,402157.7368
140000,80000,Petrol,Individual,Manual,Third Owner,15,114381.1897,354072.418
370000,15000,Petrol,Individual,Automatic,First Owner,2,823822.0285,643275.8276
650000,20000,Diesel,Individual,Manual,First Owner,1,870222.1961,660733.2933
280000,37000,Petrol,Individual,Manual,First Owner,3,736892.2615,523750
540000,80000,Diesel,Individual,Manual,First Owner,4,643706.7143,354072.418
800000,20000,Petrol,Individual,Manual,First Owner,2,823822.0285,660733.2933
515000,25000,Diesel,Individual,Manual,First Owner,4,643706.7143,546884.9375
220000,96000,Petrol,Individual,Manual,Third Owner,10,278209.7113,211250
165000,53000,Petrol,Dealer,Manual,First Owner,7,441215.578,762000
221000,65000,Diesel,Dealer,Manual,First Owner,10,278209.7113,448999.875
245000,43000,Petrol,Dealer,Manual,First Owner,5,507648.5144,597142.7143
260000,42000,Petrol,Dealer,Manual,First Owner,8,383616.7757,415999.9286
550000,73000,Diesel,Dealer,Automatic,First Owner,9,298903.3151,517777.6667
434999,29000,Petrol,Dealer,Manual,First Owner,5,507648.5144,621249.75
450000,95000,Diesel,Dealer,Manual,First Owner,7,441215.578,393750
290000,25000,Petrol,Individual,Manual,First Owner,6,518887.0548,546884.9375
305000,53000,Petrol,Dealer,Manual,Second Owner,9,298903.3151,762000
265000,20000,Petrol,Dealer,Manual,First Owner,9,298903.3151,660733.2933
325000,57000,Petrol,Dealer,Manual,First Owner,6,518887.0548,688285.7143
550000,52000,Diesel,Dealer,Manual,First Owner,6,518887.0548,397812.5
105000,40000,Petrol,Individual,Manual,First Owner,12,179747.4918,495938.855
275000,47000,Petrol,Dealer,Manual,First Owner,8,383616.7757,837499.9
434999,47000,Petrol,Dealer,Manual,Second Owner,8,383616.7757,837499.9
690000,73000,Diesel,Dealer,Manual,First Owner,4,643706.7143,517777.6667
249000,42000,Petrol,Dealer,Manual,Second Owner,8,383616.7757,415999.9286
204999,60000,Petrol,Dealer,Manual,Third Owner,8,383616.7757,376801.0833
190000,120000,Petrol,Individual,Manual,First Owner,5,507648.5144,290779.5484
150000,50000,Petrol,Individual,Manual,First Owner,8,383616.7757,420457.8193
950000,11000,Petrol,Individual,Automatic,First Owner,1,870222.1961,875000
475000,80000,Petrol,Individual,Manual,First Owner,7,441215.578,354072.418
450000,75000,Diesel,Individual,Manual,Second Owner,7,441215.578,558399.88
1200000,45000,Diesel,Individual,Automatic,Third Owner,11,242653.8077,402157.7368
350000,60000,Diesel,Individual,Manual,Second Owner,6,518887.0548,376801.0833
229999,160000,Diesel,Individual,Manual,Second Owner,9,298903.3151,446249.9167
821000,50000,Petrol,Individual,Manual,First Owner,5,507648.5144,420457.8193
200000,80000,Petrol,Individual,Manual,Second Owner,6,518887.0548,354072.418
220000,60000,Petrol,Individual,Manual,Second Owner,4,643706.7143,376801.0833
459999,148620,Diesel,Dealer,Manual,First Owner,5,507648.5144,459999
310000,70000,Diesel,Individual,Manual,Second Owner,8,383616.7757,362279.1472
815000,42000,Diesel,Individual,Manual,First Owner,2,823822.0285,415999.9286
1200000,40000,Diesel,Individual,Manual,First Owner,3,736892.2615,495938.855
170000,150000,Diesel,Individual,Manual,Second Owner,9,298903.3151,286500
1000000,30000,Diesel,Individual,Manual,First Owner,3,736892.2615,616484.1474
400000,120000,Diesel,Individual,Manual,First Owner,3,736892.2615,290779.5484
400000,80000,Diesel,Individual,Manual,Second Owner,4,643706.7143,354072.418
250000,80000,Diesel,Individual,Manual,Second Owner,10,278209.7113,354072.418
150000,50000,Petrol,Individual,Manual,Third Owner,12,179747.4918,420457.8193
325000,70000,Diesel,Individual,Automatic,First Owner,6,518887.0548,362279.1472
738000,8000,Petrol,Individual,Automatic,First Owner,1,870222.1961,625250
150000,110000,Diesel,Individual,Manual,First Owner,8,383616.7757,350386.099
280000,110000,Diesel,Individual,Manual,First Owner,9,298903.3151,350386.099
100000,120000,Petrol,Individual,Manual,Second Owner,14,153494.2184,290779.5484
150000,100000,Petrol,Individual,Manual,Second Owner,12,179747.4918,367524.4406
380000,100000,Diesel,Individual,Manual,Second Owner,6,518887.0548,367524.4406
90000,60000,Petrol,Individual,Manual,Second Owner,14,153494.2184,376801.0833
300000,270000,Diesel,Individual,Manual,Third Owner,12,179747.4918,300000
275000,60000,Diesel,Individual,Manual,Second Owner,9,298903.3151,376801.0833
180000,41090,Petrol,Individual,Manual,First Owner,11,242653.8077,180000
225000,296823,Diesel,Individual,Manual,First Owner,8,383616.7757,225000
200000,40000,Petrol,Individual,Manual,First Owner,6,518887.0548,495938.855
500000,40000,Petrol,Individual,Manual,Second Owner,9,298903.3151,495938.855
300000,70000,Petrol,Individual,Manual,Second Owner,10,278209.7113,362279.1472
765000,80000,Diesel,Individual,Manual,Second Owner,5,507648.5144,354072.418
650000,90000,Diesel,Individual,Manual,First Owner,3,736892.2615,316149.6369
380000,19000,Petrol,Individual,Manual,First Owner,3,736892.2615,399625
200000,60000,Diesel,Individual,Manual,First Owner,24,225000,376801.0833
145000,68000,CNG,Individual,Manual,Second Owner,10,278209.7113,1246750
280000,120000,Diesel,Individual,Manual,Second Owner,9,298903.3151,290779.5484
254999,30000,Diesel,Individual,Manual,First Owner,6,518887.0548,616484.1474
300000,90000,Petrol,Individual,Manual,Second Owner,4,643706.7143,316149.6369
480000,140000,Diesel,Individual,Manual,Third Owner,5,507648.5144,338269
850000,44500,Petrol,Individual,Automatic,First Owner,3,736892.2615,599500
350000,52000,Diesel,Individual,Manual,Second Owner,6,518887.0548,397812.5
650000,26000,Petrol,Individual,Manual,First Owner,4,643706.7143,858714.2857
550000,80000,Petrol,Individual,Manual,Second Owner,13,165466.0097,354072.418
300000,35000,Petrol,Individual,Manual,First Owner,5,507648.5144,618923.9873
150000,60000,Petrol,Individual,Manual,Second Owner,12,179747.4918,376801.0833
300000,120000,Petrol,Individual,Manual,First Owner,6,518887.0548,290779.5484
80000,58000,Petrol,Individual,Manual,First Owner,16,125530.303,510444.3889
180000,80000,Diesel,Individual,Manual,Third Owner,9,298903.3151,354072.418
425000,12000,Petrol,Individual,Manual,First Owner,5,507648.5144,442857.1429
700000,35000,Diesel,Individual,Manual,First Owner,4,643706.7143,618923.9873
130000,50000,Petrol,Individual,Manual,Second Owner,10,278209.7113,420457.8193
650000,67000,Diesel,Individual,Manual,First Owner,3,736892.2615,252000
400000,100000,Petrol,Individual,Manual,Second Owner,7,441215.578,367524.4406
800000,60000,Diesel,Individual,Manual,First Owner,3,736892.2615,376801.0833
675000,70000,Diesel,Individual,Manual,First Owner,3,736892.2615,362279.1472
150000,120000,Diesel,Individual,Manual,Third Owner,11,242653.8077,290779.5484
516000,90000,Petrol,Individual,Manual,First Owner,5,507648.5144,316149.6369
450000,80000,Petrol,Individual,Manual,First Owner,6,518887.0548,354072.418
134000,90000,Petrol,Individual,Manual,Second Owner,8,383616.7757,316149.6369
509999,157000,Diesel,Individual,Manual,Second Owner,6,518887.0548,329999.5
575000,60000,Diesel,Individual,Manual,First Owner,5,507648.5144,376801.0833
550000,49000,Petrol,Individual,Manual,First Owner,5,507648.5144,739600
145000,89255,Diesel,Individual,Manual,First Owner,11,242653.8077,145000
347000,5000,Petrol,Individual,Manual,First Owner,0,779843.75,753151.4848
275000,110000,Diesel,Individual,Manual,First Owner,7,441215.578,350386.099
630000,200000,Diesel,Individual,Manual,Third Owner,10,278209.7113,392857.0714
160000,90000,Diesel,Individual,Manual,Second Owner,8,383616.7757,316149.6369
150000,63000,Diesel,Individual,Manual,Third Owner,10,278209.7113,351600
550000,23000,Petrol,Individual,Manual,First Owner,5,507648.5144,512333.3333
349000,100000,Diesel,Individual,Manual,First Owner,7,441215.578,367524.4406
110000,90000,Diesel,Individual,Manual,Third Owner,12,179747.4918,316149.6369
110000,70000,Petrol,Individual,Manual,Third Owner,12,179747.4918,362279.1472
245000,5550,Petrol,Individual,Manual,Second Owner,2,823822.0285,245000
180000,100000,Petrol,Individual,Manual,Second Owner,6,518887.0548,367524.4406
290000,80000,Petrol,Individual,Manual,Second Owner,6,518887.0548,354072.418
150000,100000,Diesel,Individual,Manual,First Owner,10,278209.7113,367524.4406
